assetId,assetTypeCode
1600373,SVR
1600374,SVR
1600375,SVR
1600376,SVR
1600377,SVR
1600378,SVR
1600379,SVR
1600380,SVR
1600381,SVR
1600382,SVR
1600383,SVR
1600384,SVR
1600385,SVR
1600386,SVR
1600387,SVR
1600388,SVR
1600389,SVR
1600390,SVR
1600391,SVR
1600392,SVR
1600393,SVR
1600394,SVR
1600395,SVR
1600396,SVR
1600397,SVR
1600398,SVR
1600399,SVR
1600400,SVR
1600401,SVR
1600402,SVR
1600403,SVR
1600404,SVR
1600405,SVR
1600406,SVR
1600407,SVR
1600408,SVR
1600409,SVR
1600410,SVR
1600411,SVR
1600412,SVR
1600413,SVR
1600414,SVR
1600415,SVR
1600416,SVR
1600417,SVR
1600418,SVR
1600419,SVR
1600420,SVR
1600421,SVR
1600422,SVR
1600423,SVR
1600424,SVR
1600425,SVR
1600426,SVR
1600427,SVR
1600428,SVR
1600429,SVR
1600430,SVR
1600431,SVR
1600432,SVR
1600433,SVR
1600434,SVR
1600435,SVR
1600436,SVR
1600437,SVR
1600438,SVR
1600439,SVR
1600440,SVR
1600441,SVR
1600442,SVR
1600443,SVR
1600444,SVR
1600445,SVR
1600446,SVR
1600447,SVR
1600448,SVR
1600449,SVR
1600450,SVR
1600451,SVR
1600452,SVR
1600453,SVR
1600454,SVR
1600455,SVR
1600456,SVR
1600457,SVR
1600458,SVR
1600459,SVR
1600460,SVR
1600461,SVR
1600462,SVR
1600463,SVR
1600464,SVR
1600465,SVR
1600466,SVR
1600467,SVR
1600468,SVR
1600469,SVR
1600470,SVR
1600471,SVR
1600472,SVR
1600473,SVR
1600474,SVR
1600475,SVR
1600476,SVR
1600477,SVR
1600478,SVR
1600479,SVR
1600480,SVR
1600481,SVR
1600482,SVR
1600483,SVR
1600484,SVR
1600485,SVR
1600486,SVR
1600487,SVR
1600488,SVR
1600489,SVR
1600490,SVR
1600491,SVR
1600492,SVR
1600493,SVR
1600494,SVR
1600495,SVR
1600496,SVR
1600497,SVR
1600498,SVR
1600499,SVR
1600500,SVR
1600501,SVR
1600502,SVR
1600503,SVR
1600504,SVR
1600505,SVR
1600506,SVR
1600507,SVR
1600508,SVR
1600509,SVR
1600510,SVR
1600511,SVR
1600512,SVR
1600513,SVR
1600514,SVR
1600515,SVR
1600516,SVR
1600517,SVR
1600518,SVR
1600519,SVR
1600520,SVR
1600521,SVR
1600522,SVR
1600523,SVR
1600524,SVR
1600525,SVR
1600526,SVR
1600527,SVR
1600528,SVR
1600529,SVR
1600530,SVR
1600531,SVR
1600532,SVR
1600533,SVR
1600534,SVR
1600535,SVR
1600536,SVR
1600537,SVR
1600538,SVR
1600539,SVR
1600540,SVR
1600541,SVR
1600542,SVR
1600543,SVR
1600544,SVR
1600545,SVR
1600546,SVR
1600547,SVR
1600548,SVR
1600549,SVR
1600550,SVR
1600551,SVR
1600552,SVR
1600553,SVR
1600554,SVR
1600555,SVR
1600556,SVR
1600557,SVR
1600558,SVR
1600559,SVR
1600560,SVR
1600561,SVR
1600562,SVR
1600563,SVR
1600564,SVR
1600565,SVR
1600566,SVR
1600567,SVR
1600568,SVR
1600569,SVR
1600570,SVR
1600571,SVR
1600572,SVR
1600573,SVR
1600574,SVR
1600575,SVR
1600576,SVR
1600577,SVR
1600578,SVR
1600579,SVR
1600580,SVR
1600581,SVR
1600582,SVR
1600583,SVR
1600584,SVR
1600585,SVR
1600586,SVR
1600587,SVR
1600588,SVR
1600589,SVR
1600590,SVR
1600591,SVR
1600592,SVR
1600593,SVR
1600594,SVR
1600595,SVR
1600596,SVR
1600597,SVR
1600598,SVR
1600599,SVR
1600600,SVR
1600601,SVR
1600602,SVR
1600603,SVR
1600604,SVR
1600605,SVR
1600606,SVR
1600607,SVR
1600608,SVR
1600609,SVR
1600610,SVR
1600611,SVR
1600612,SVR
1600613,SVR
1600614,SVR
1600615,SVR
1600616,SVR
1600617,SVR
1600618,SVR
1600619,SVR
1600620,SVR
1600621,SVR
1600622,SVR
1600623,SVR
1600624,SVR
1600625,SVR
1600626,SVR
1600627,SVR
1600628,SVR
1600629,SVR
1600630,SVR
1600631,SVR
1600632,SVR
1600633,SVR
1600634,SVR
1600635,SVR
1600636,SVR
1600637,SVR
1600638,SVR
1600639,SVR
1600640,SVR
1600641,SVR
1600642,SVR
1600643,SVR
1600644,SVR
1600645,SVR
1600646,SVR
1600647,SVR
1600648,SVR
1600649,SVR
1600650,SVR
1600651,SVR
1600652,SVR
1600653,SVR
1600654,SVR
1600655,SVR
1600656,SVR
1600657,SVR
1600658,SVR
1600659,SVR
1600660,SVR
1600661,SVR
1600662,SVR
1600663,SVR
1600664,SVR
1600665,SVR
1600666,SVR
1600667,SVR
1600668,SVR
1600669,SVR
1600670,SVR
1600671,SVR
1600672,SVR
1600673,SVR
1600674,SVR
1600675,SVR
1600676,SVR
1600677,SVR
1600678,SVR
1600679,SVR
1600680,SVR
1600681,SVR
1600682,SVR
1600683,SVR
1600684,SVR
1600685,SVR
1600686,SVR
1600687,SVR
1600688,SVR
1600689,SVR
1600690,SVR
1600691,SVR
1600692,SVR
1600693,SVR
1600694,SVR
1600695,SVR
1600696,SVR
1600697,SVR
1600698,SVR
1600699,SVR
1600700,SVR
1600701,SVR
1600702,SVR
1600703,SVR
1600704,SVR
1600705,SVR
1600706,SVR
1600707,SVR
1600708,SVR
1600709,SVR
1600710,SVR
1600711,SVR
1600712,SVR
1600713,SVR
1600714,SVR
1600715,SVR
1600716,SVR
1600717,SVR
1600718,SVR
1600719,SVR
1600720,SVR
1600721,SVR
1600722,SVR
1600723,SVR
1600724,SVR
1600725,SVR
1600726,SVR
1600727,SVR
1600728,SVR
1600729,SVR
1600730,SVR
1600731,SVR
1600732,SVR
1600733,SVR
1600734,SVR
1600735,SVR
1600736,SVR
1600737,SVR
1600738,SVR
1600739,SVR
1600740,SVR
1600741,SVR
1600742,SVR
1600743,SVR
1600744,SVR
1600745,SVR
1600746,SVR
1600747,SVR
1600748,SVR
1600749,SVR
1600750,SVR
1600751,SVR
1600752,SVR
1600753,SVR
1600754,SVR
1600755,SVR
1600756,SVR
1600757,SVR
1600758,SVR
1600759,SVR
1600760,SVR
1600761,SVR
1600762,SVR
1600763,SVR
1600764,SVR
1600765,SVR
1600766,SVR
1600767,SVR
1600768,SVR
1600769,SVR
1600770,SVR
1600771,SVR
1600772,SVR
1600773,SVR
1600774,SVR
1600775,SVR
1600776,SVR
1600777,SVR
1600778,SVR
1600779,SVR
1600780,SVR
1600781,SVR
1600782,SVR
1600783,SVR
1600784,SVR
1600785,SVR
1600786,SVR
1600787,SVR
1600788,SVR
1600789,SVR
1600790,SVR
1600791,SVR
1600792,SVR
1600793,SVR
1600794,SVR
1600795,SVR
1600796,SVR
1600797,SVR
1600798,SVR
1600799,SVR
1600800,SVR
1600801,SVR
1600802,SVR
1600803,SVR
1600804,SVR
1600805,SVR
1600806,SVR
1600807,SVR
1600808,SVR
1600809,SVR
1600810,SVR
1600811,SVR
1600812,SVR
1600813,SVR
1600814,SVR
1600815,SVR
1600816,SVR
1600817,SVR
1600818,SVR
1600819,SVR
1600820,SVR
1600821,SVR
1600822,SVR
1600823,SVR
1600824,SVR
1600825,SVR
1600826,SVR
1600827,SVR
1600828,SVR
1600829,SVR
1600830,SVR
1600831,SVR
1600832,SVR
1600833,SVR
1600834,SVR
1600835,SVR
1600836,SVR
1600837,SVR
1600838,SVR
1600839,SVR
1600840,SVR
1600841,SVR
1600842,SVR
1600843,SVR
1600844,SVR
1600845,SVR
1600846,SVR
1600847,SVR
1600848,SVR
1600849,SVR
1600850,SVR
1600851,SVR
1600852,SVR
1600853,SVR
1600854,SVR
1600855,SVR
1600856,SVR
1600857,SVR
1600858,SVR
1600859,SVR
1600860,SVR
1600861,SVR
1600862,SVR
1600863,SVR
1600864,SVR
1600865,SVR
1600866,SVR
1600867,SVR
1600868,SVR
1600869,SVR
1600870,SVR
1600871,SVR
1600872,SVR
1600873,SVR
1600874,SVR
1600875,SVR
1600876,SVR
1600877,SVR
1600878,SVR
1600879,SVR
1600880,SVR
1600881,SVR
1600882,SVR
1600883,SVR
1600884,SVR
1600885,SVR
1600886,SVR
1600887,SVR
1600888,SVR
1600889,SVR
1600890,SVR
1600891,SVR
1600892,SVR
1600893,SVR
1600894,SVR
1600895,SVR
1600896,SVR
1600897,SVR
1600898,SVR
1600899,SVR
1600900,SVR
1600901,SVR
1600902,SVR
1600903,SVR
1600904,SVR
1600905,SVR
1600906,SVR
1600907,SVR
1600908,SVR
1600909,SVR
1600910,SVR
1600911,SVR
1600912,SVR
1600913,SVR
1600914,SVR
1600915,SVR
1600916,SVR
1600917,SVR
1600918,SVR
1600919,SVR
1600920,SVR
1600921,SVR
1600922,SVR
1600923,SVR
1600924,SVR
1600925,SVR
1600926,SVR
1600927,SVR
1600928,SVR
1600929,SVR
1600930,SVR
1600931,SVR
1600932,SVR
1600933,SVR
1600934,SVR
1600935,SVR
1600936,SVR
1600937,SVR
1600938,SVR
1600939,SVR
1600940,SVR
1600941,SVR
1600942,SVR
1600943,SVR
1600944,SVR
1600945,SVR
1600946,SVR
1600947,SVR
1600948,SVR
1600949,SVR
1600950,SVR
1600951,SVR
1600952,SVR
1600953,SVR
1600954,SVR
1600955,SVR
1600956,SVR
1600957,SVR
1600958,SVR
1600959,SVR
1600960,SVR
1600961,SVR
1600962,SVR
1600963,SVR
1600964,SVR
1600965,SVR
1600966,SVR
1600967,SVR
1600968,SVR
1600969,SVR
1600970,SVR
1600971,SVR
1600972,SVR
1600973,SVR
1600974,SVR
1600975,SVR
1600976,SVR
1600977,SVR
1600978,SVR
1600979,SVR
1600980,SVR
1600981,SVR
1600982,SVR
1600983,SVR
1600984,SVR
1600985,SVR
1600986,SVR
1600987,SVR
1600988,SVR
1600989,SVR
1600990,SVR
1600991,SVR
1600992,SVR
1600993,SVR
1600994,SVR
1600995,SVR
1600996,SVR
1600997,SVR
1600998,SVR
1600999,SVR
1601000,SVR
1601001,SVR
1601002,SVR
1601003,SVR
1601004,SVR
1601005,SVR
1601006,SVR
1601007,SVR
1601008,SVR
1601009,SVR
1601010,SVR
1601011,SVR
1601012,SVR
1601013,SVR
1601014,SVR
1601015,SVR
1601016,SVR
1601017,SVR
1601018,SVR
1601019,SVR
1601020,SVR
1601021,SVR
1601022,SVR
1601023,SVR
1601024,SVR
1601025,SVR
1601026,SVR
1601027,SVR
1601028,SVR
1601029,SVR
1601030,SVR
1601031,SVR
1601032,SVR
1601033,SVR
1601034,SVR
1601035,SVR
1601036,SVR
1601037,SVR
1601038,SVR
1601039,SVR
1601040,SVR
1601041,SVR
1601042,SVR
1601043,SVR
1601044,SVR
1601045,SVR
1601046,SVR
1601047,SVR
1601048,SVR
1601049,SVR
1601050,SVR
1601051,SVR
1601052,SVR
1601053,SVR
1601054,SVR
1601055,SVR
1601056,SVR
1601057,SVR
1601058,SVR
1601059,SVR
1601060,SVR
1601061,SVR
1601062,SVR
1601063,SVR
1601064,SVR
1601065,SVR
1601066,SVR
1601067,SVR
1601068,SVR
1601069,SVR
1601070,SVR
1601071,SVR
1601072,SVR
1601073,SVR
1601074,SVR
1601075,SVR
1601076,SVR
1601077,SVR
1601078,SVR
1601079,SVR
1601080,SVR
1601081,SVR
1601082,SVR
1601083,SVR
1601084,SVR
1601085,SVR
1601086,SVR
1601087,SVR
1601088,SVR
1601089,SVR
1601090,SVR
1601091,SVR
1601092,SVR
1601093,SVR
1601094,SVR
1601095,SVR
1601096,SVR
1601097,SVR
1601098,SVR
1601099,SVR
1601100,SVR
1601101,SVR
1601102,SVR
1601103,SVR
1601104,SVR
1601105,SVR
1601106,SVR
1601107,SVR
1601108,SVR
1601109,SVR
1601110,SVR
1601111,SVR
1601112,SVR
1601113,SVR
1601114,SVR
1601115,SVR
1601116,SVR
1601117,SVR
1601118,SVR
1601119,SVR
1601120,SVR
1601121,SVR
1601122,SVR
1601123,SVR
1601124,SVR
1601125,SVR
1601126,SVR
1601127,SVR
1601128,SVR
1601129,SVR
1601130,SVR
1601131,SVR
1601132,SVR
1601133,SVR
1601134,SVR
1601135,SVR
1601136,SVR
1601137,SVR
1601138,SVR
1601139,SVR
1601140,SVR
1601141,SVR
1601142,SVR
1601143,SVR
1601144,SVR
1601145,SVR
1601146,SVR
1601147,SVR
1601148,SVR
1601149,SVR
1601150,SVR
1601151,SVR
1601152,SVR
1601153,SVR
1601154,SVR
1601155,SVR
1601156,SVR
1601157,SVR
1601158,SVR
1601159,SVR
1601160,SVR
1601161,SVR
1601162,SVR
1601163,SVR
1601164,SVR
1601165,SVR
1601166,SVR
1601167,SVR
1601168,SVR
1601169,SVR
1601170,SVR
1601171,SVR
1601172,SVR
1601173,SVR
1601174,SVR
1601175,SVR
1601176,SVR
1601177,SVR
1601178,SVR
1601179,SVR
1601180,SVR
1601181,SVR
1601182,SVR
1601183,SVR
1601184,SVR
1601185,SVR
1601186,SVR
1601187,SVR
1601188,SVR
1601189,SVR
1601190,SVR
1601191,SVR
1601192,SVR
1601193,SVR
1601194,SVR
1601195,SVR
1601196,SVR
1601197,SVR
1601198,SVR
1601199,SVR
1601200,SVR
1601201,SVR
1601202,SVR
1601203,SVR
1601204,SVR
1601205,SVR
1601206,SVR
1601207,SVR
1601208,SVR
1601209,SVR
1601210,SVR
1601211,SVR
1601212,SVR
1601213,SVR
1601214,SVR
1601215,SVR
1601216,SVR
1601217,SVR
1601218,SVR
1601219,SVR
1601220,SVR
1601221,SVR
1601222,SVR
1601223,SVR
1601224,SVR
1601225,SVR
1601226,SVR
1601227,SVR
1601228,SVR
1601229,SVR
1601230,SVR
1601231,SVR
1601232,SVR
1601233,SVR
1601234,SVR
1601235,SVR
1601236,SVR
1601237,SVR
1601238,SVR
1601239,SVR
1601240,SVR
1601241,SVR
1601242,SVR
1601243,SVR
1601244,SVR
1601245,SVR
1601246,SVR
1601247,SVR
1601248,SVR
1601249,SVR
1601250,SVR
1601251,SVR
1601252,SVR
1601253,SVR
1601254,SVR
1601255,SVR
1601256,SVR
1601257,SVR
1601258,SVR
1601259,SVR
1601260,SVR
1601261,SVR
1601262,SVR
1601263,SVR
1601264,SVR
1601265,SVR
1601266,SVR
1601267,SVR
1601268,SVR
1601269,SVR
1601270,SVR
1601271,SVR
1601272,SVR
1601273,SVR
1601274,SVR
1601275,SVR
1601276,SVR
1601277,SVR
1601278,SVR
1601279,SVR
1601280,SVR
1601281,SVR
1601282,SVR
1601283,SVR
1601284,SVR
1601285,SVR
1601286,SVR
1601287,SVR
1601288,SVR
1601289,SVR
1601290,SVR
1601291,SVR
1601292,SVR
1601293,SVR
1601294,SVR
1601295,SVR
1601296,SVR
1601297,SVR
1601298,SVR
1601299,SVR
1601300,SVR
1601301,SVR
1601302,SVR
1601303,SVR
1601304,SVR
1601305,SVR
1601306,SVR
1601307,SVR
1601308,SVR
1601309,SVR
1601310,SVR
1601311,SVR
1601312,SVR
1601313,SVR
1601314,SVR
1601315,SVR
1601316,SVR
1601317,SVR
1601318,SVR
1601319,SVR
1601320,SVR
1601321,SVR
1601322,SVR
1601323,SVR
1601324,SVR
1601325,SVR
1601326,SVR
1601327,SVR
1601328,SVR
1601329,SVR
1601330,SVR
1601331,SVR
1601332,SVR
1601333,SVR
1601334,SVR
1601335,SVR
1601336,SVR
1601337,SVR
1601338,SVR
1601339,SVR
1601340,SVR
1601341,SVR
1601342,SVR
1601343,SVR
1601344,SVR
1601345,SVR
1601346,SVR
1601347,SVR
1601348,SVR
1601349,SVR
1601350,SVR
1601351,SVR
1601352,SVR
1601353,SVR
1601354,SVR
1601355,SVR
1601356,SVR
1601357,SVR
1601358,SVR
1601359,SVR
1601360,SVR
1601361,SVR
1601362,SVR
1601363,SVR
1601364,SVR
1601365,SVR
1601366,SVR
1601367,SVR
1601368,SVR
1601369,SVR
1601370,SVR
1601371,SVR
1601372,SVR
1601373,SVR
1601374,SVR
1601375,SVR
1601376,SVR
1601377,SVR
1601378,SVR
1601379,SVR
1601380,SVR
1601381,SVR
1601382,SVR
1601383,SVR
1601384,SVR
1601385,SVR
1601386,SVR
1601387,SVR
1601388,SVR
1601389,SVR
1601390,SVR
1601391,SVR
1601392,SVR
1601393,SVR
1601394,SVR
1601395,SVR
1601396,SVR
1601397,SVR
1601398,SVR
1601399,SVR
1601400,SVR
1601401,SVR
1601402,SVR
1601403,SVR
1601404,SVR
1601405,SVR
1601406,SVR
1601407,SVR
1601408,SVR
1601409,SVR
1601410,SVR
1601411,SVR
1601412,SVR
1601413,SVR
1601414,SVR
1601415,SVR
1601416,SVR
1601417,SVR
1601418,SVR
1601419,SVR
1601420,SVR
1601421,SVR
1601422,SVR
1601423,SVR
1601424,SVR
1601425,SVR
1601426,SVR
1601427,SVR
1601428,SVR
1601429,SVR
1601430,SVR
1601431,SVR
1601432,SVR
1601433,SVR
1601434,SVR
1601435,SVR
1601436,SVR
1601437,SVR
1601438,SVR
1601439,SVR
1601440,SVR
1601441,SVR
1601442,SVR
1601443,SVR
1601444,SVR
1601445,SVR
1601446,SVR
1601447,SVR
1601448,SVR
1601449,SVR
1601450,SVR
1601451,SVR
1601452,SVR
1601453,SVR
1601454,SVR
1601455,SVR
1601456,SVR
1601457,SVR
1601458,SVR
1601459,SVR
1601460,SVR
1601461,SVR
1601462,SVR
1601463,SVR
1601464,SVR
1601465,SVR
1601466,SVR
1601467,SVR
1601468,SVR
1601469,SVR
1601470,SVR
1601471,SVR
1601472,SVR
1601473,SVR
1601474,SVR
1601475,SVR
1601476,SVR
1601477,SVR
1601478,SVR
1601479,SVR
1601480,SVR
1601481,SVR
1601482,SVR
1601483,SVR
1601484,SVR
1601485,SVR
1601486,SVR
1601487,SVR
1601488,SVR
1601489,SVR
1601490,SVR
1601491,SVR
1601492,SVR
1601493,SVR
1601494,SVR
1601495,SVR
1601496,SVR
1601497,SVR
1601498,SVR
1601499,SVR
1601500,SVR
1601501,SVR
1601502,SVR
1601503,SVR
1601504,SVR
1601505,SVR
1601506,SVR
1601507,SVR
1601508,SVR
1601509,SVR
1601510,SVR
1601511,SVR
1601512,SVR
1601513,SVR
1601514,SVR
1601515,SVR
1601516,SVR
1601517,SVR
1601518,SVR
1601519,SVR
1601520,SVR
1601521,SVR
1601522,SVR
1601523,SVR
1601524,SVR
1601525,SVR
1601526,SVR
1601527,SVR
1601528,SVR
1601529,SVR
1601530,SVR
1601531,SVR
1601532,SVR
1601533,SVR
1601534,SVR
1601535,SVR
1601536,SVR
1601537,SVR
1601538,SVR
1601539,SVR
1601540,SVR
1601541,SVR
1601542,SVR
1601543,SVR
1601544,SVR
1601545,SVR
1601546,SVR
1601547,SVR
1601548,SVR
1601549,SVR
1601550,SVR
1601551,SVR
1601552,SVR
1601553,SVR
1601554,SVR
1601555,SVR
1601556,SVR
1601557,SVR
1601558,SVR
1601559,SVR
1601560,SVR
1601561,SVR
1601562,SVR
1601563,SVR
1601564,SVR
1601565,SVR
1601566,SVR
1601567,SVR
1601568,SVR
1601569,SVR
1601570,SVR
1601571,SVR
1601572,SVR
1601573,SVR
1601574,SVR
1601575,SVR
1601576,SVR
1601577,SVR
1601578,SVR
1601579,SVR
1601580,SVR
1601581,SVR
1601582,SVR
1601583,SVR
1601584,SVR
1601585,SVR
1601586,SVR
1601587,SVR
1601588,SVR
1601589,SVR
1601590,SVR
1601591,SVR
1601592,SVR
1601593,SVR
1601594,SVR
1601595,SVR
1601596,SVR
1601597,SVR
1601598,SVR
1601599,SVR
1601600,SVR
1601601,SVR
1601602,SVR
1601603,SVR
1601604,SVR
1601605,SVR
1601606,SVR
1601607,SVR
1601608,SVR
1601609,SVR
1601610,SVR
1601611,SVR
1601612,SVR
1601613,SVR
1601614,SVR
1601615,SVR
1601616,SVR
1601617,SVR
1601618,SVR
1601619,SVR
1601620,SVR
1601621,SVR
1601622,SVR
1601623,SVR
1601624,SVR
1601625,SVR
1601626,SVR
1601627,SVR
1601628,SVR
1601629,SVR
1601630,SVR
1601631,SVR
1601632,SVR
1601633,SVR
1601634,SVR
1601635,SVR
1601636,SVR
1601637,SVR
1601638,SVR
1601639,SVR
1601640,SVR
1601641,SVR
1601642,SVR
1601643,SVR
1601644,SVR
1601645,SVR
1601646,SVR
1601647,SVR
1601648,SVR
1601649,SVR
1601650,SVR
1601651,SVR
1601652,SVR
1601653,SVR
1601654,SVR
1601655,SVR
1601656,SVR
1601657,SVR
1601658,SVR
1601659,SVR
1601660,SVR
1601661,SVR
1601662,SVR
1601663,SVR
1601664,SVR
1601665,SVR
1601666,SVR
1601667,SVR
1601668,SVR
1601669,SVR
1601670,SVR
1601671,SVR
1601672,SVR
1601673,SVR
1601674,SVR
1601675,SVR
1601676,SVR
1601677,SVR
1601678,SVR
1601679,SVR
1601680,SVR
1601681,SVR
1601682,SVR
1601683,SVR
1601684,SVR
1601685,SVR
1601686,SVR
1601687,SVR
1601688,SVR
1601689,SVR
1601690,SVR
1601691,SVR
1601692,SVR
1601693,SVR
1601694,SVR
1601695,SVR
1601696,SVR
1601697,SVR
1601698,SVR
1601699,SVR
1601700,SVR
1601701,SVR
1601702,SVR
1601703,SVR
1601704,SVR
1601705,SVR
1601706,SVR
1601707,SVR
1601708,SVR
1601709,SVR
1601710,SVR
1601711,SVR
1601712,SVR
1601713,SVR
1601714,SVR
1601715,SVR
1601716,SVR
1601717,SVR
1601718,SVR
1601719,SVR
1601720,SVR
1601721,SVR
1601722,SVR
1601723,SVR
1601724,SVR
1601725,SVR
1601726,SVR
1601727,SVR
1601728,SVR
1601729,SVR
1601730,SVR
1601731,SVR
1601732,SVR
1601733,SVR
1601734,SVR
1601735,SVR
1601736,SVR
1601737,SVR
1601738,SVR
1601739,SVR
1601740,SVR
1601741,SVR
1601742,SVR
1601743,SVR
1601744,SVR
1601745,SVR
1601746,SVR
1601747,SVR
