assetId,assetTypeCode
2300709,SVR
2300710,SVR
2300711,SVR
2300712,SVR
2300713,SVR
2300714,SVR
2300715,SVR
2300716,SVR
2300717,SVR
2300718,SVR
2300719,SVR
2300720,SVR
2300721,SVR
2300722,SVR
2300723,SVR
2300724,SVR
2300725,SVR
2300726,SVR
2300727,SVR
2300728,SVR
2300729,SVR
2300730,SVR
2300731,SVR
2300732,SVR
2300733,SVR
2300734,SVR
2300735,SVR
2300736,SVR
2300737,SVR
2300738,SVR
2300739,SVR
2300740,SVR
2300741,SVR
2300742,SVR
2300743,SVR
2300744,SVR
2300745,SVR
2300746,SVR
2300747,SVR
2300748,SVR
2300749,SVR
2300750,SVR
2300751,SVR
2300752,SVR
2300753,SVR
2300754,SVR
2300755,SVR
2300756,SVR
2300757,SVR
2300758,SVR
2300759,SVR
2300760,SVR
2300761,SVR
2300762,SVR
2300763,SVR
2300764,SVR
2300765,SVR
2300766,SVR
2300767,SVR
2300768,SVR
2300769,SVR
2300770,SVR
2300771,SVR
2300772,SVR
2300773,SVR
2300774,SVR
2300775,SVR
2300776,SVR
2300777,SVR
2300778,SVR
2300779,SVR
2300780,SVR
2300781,SVR
2300782,SVR
2300783,SVR
2300784,SVR
2300785,SVR
2300786,SVR
2300787,SVR
2300788,SVR
2300789,SVR
2300790,SVR
2300791,SVR
2300792,SVR
2300793,SVR
2300794,SVR
2300795,SVR
2300796,SVR
2300797,SVR
2300798,SVR
2300799,SVR
2300800,SVR
2300801,SVR
2300802,SVR
2300803,SVR
2300804,SVR
2300805,SVR
2300806,SVR
2300807,SVR
2300808,SVR
2300809,SVR
2300810,SVR
2300811,SVR
2300812,SVR
2300813,SVR
2300814,SVR
2300815,SVR
2300816,SVR
2300817,SVR
2300818,SVR
2300819,SVR
2300820,SVR
2300821,SVR
2300822,SVR
2300823,SVR
2300824,SVR
2300825,SVR
2300826,SVR
2300827,SVR
2300828,SVR
2300829,SVR
2300830,SVR
2300831,SVR
2300832,SVR
2300833,SVR
2300834,SVR
2300835,SVR
2300836,SVR
2300837,SVR
2300838,SVR
2300839,SVR
2300840,SVR
2300841,SVR
2300842,SVR
2300843,SVR
2300844,SVR
2300845,SVR
2300846,SVR
2300847,SVR
2300848,SVR
2300849,SVR
2300850,SVR
2300851,SVR
2300852,SVR
2300853,SVR
2300854,SVR
2300855,SVR
2300856,SVR
2300857,SVR
2300858,SVR
2300859,SVR
2300860,SVR
2300861,SVR
2300862,SVR
2300863,SVR
2300864,SVR
2300865,SVR
2300866,SVR
2300867,SVR
2300868,SVR
2300869,SVR
2300870,SVR
2300871,SVR
2300872,SVR
2300873,SVR
2300874,SVR
2300875,SVR
2300876,SVR
2300877,SVR
2300878,SVR
2300879,SVR
2300880,SVR
2300881,SVR
2300882,SVR
2300883,SVR
2300884,SVR
2300885,SVR
2300886,SVR
2300887,SVR
2300888,SVR
2300889,SVR
2300890,SVR
2300891,SVR
2300892,SVR
2300893,SVR
2300894,SVR
2300895,SVR
2300896,SVR
2300897,SVR
2300898,SVR
2300899,SVR
2300900,SVR
2300901,SVR
2300902,SVR
2300903,SVR
2300904,SVR
2300905,SVR
2300906,SVR
2300907,SVR
2300908,SVR
2300909,SVR
2300910,SVR
2300911,SVR
2300912,SVR
2300913,SVR
2300914,SVR
2300915,SVR
2300916,SVR
2300917,SVR
2300918,SVR
2300919,SVR
2300920,SVR
2300921,SVR
2300922,SVR
2300923,SVR
2300924,SVR
2300925,SVR
2300926,SVR
2300927,SVR
2300928,SVR
2300929,SVR
2300930,SVR
2300931,SVR
2300932,SVR
2300933,SVR
2300934,SVR
2300935,SVR
2300936,SVR
2300937,SVR
2300938,SVR
2300939,SVR
2300940,SVR
2300941,SVR
2300942,SVR
2300943,SVR
2300944,SVR
2300945,SVR
2300946,SVR
2300947,SVR
2300948,SVR
2300949,SVR
2300950,SVR
2300951,SVR
2300952,SVR
2300953,SVR
2300954,SVR
2300955,SVR
2300956,SVR
2300957,SVR
2300958,SVR
2300959,SVR
2300960,SVR
2300961,SVR
2300962,SVR
2300963,SVR
2300964,SVR
2300965,SVR
2300966,SVR
2300967,SVR
2300968,SVR
2300969,SVR
2300970,SVR
2300971,SVR
2300972,SVR
2300973,SVR
2300974,SVR
2300975,SVR
2300976,SVR
2300977,SVR
2300978,SVR
2300979,SVR
2300980,SVR
2300981,SVR
2300982,SVR
2300983,SVR
2300984,SVR
2300985,SVR
2300986,SVR
2300987,SVR
2300988,SVR
2300989,SVR
2300990,SVR
2300991,SVR
2300992,SVR
2300993,SVR
2300994,SVR
2300995,SVR
2300996,SVR
2300997,SVR
2300998,SVR
2300999,SVR
2301000,SVR
2301001,SVR
2301002,SVR
2301003,SVR
2301004,SVR
2301005,SVR
2301006,SVR
2301007,SVR
2301008,SVR
2301009,SVR
2301010,SVR
2301011,SVR
2301012,SVR
2301013,SVR
2301014,SVR
2301015,SVR
2301016,SVR
2301017,SVR
2301018,SVR
2301019,SVR
2301020,SVR
2301021,SVR
2301022,SVR
2301023,SVR
2301024,SVR
2301025,SVR
2301026,SVR
2301027,SVR
2301028,SVR
2301029,SVR
2301030,SVR
2301031,SVR
2301032,SVR
2301033,SVR
2301034,SVR
2301035,SVR
2301036,SVR
2301037,SVR
2301038,SVR
2301039,SVR
2301040,SVR
2301041,SVR
2301042,SVR
2301043,SVR
2301044,SVR
2301045,SVR
2301046,SVR
2301047,SVR
2301048,SVR
2301049,SVR
2301050,SVR
2301051,SVR
2301052,SVR
2301053,SVR
2301054,SVR
2301055,SVR
2301056,SVR
2301057,SVR
2301058,SVR
2301059,SVR
2301060,SVR
2301061,SVR
2301062,SVR
2301063,SVR
2301064,SVR
2301065,SVR
2301066,SVR
2301067,SVR
2301068,SVR
2301069,SVR
2301070,SVR
2301071,SVR
2301072,SVR
2301073,SVR
2301074,SVR
2301075,SVR
2301076,SVR
2301077,SVR
2301078,SVR
2301079,SVR
2301080,SVR
2301081,SVR
2301082,SVR
2301083,SVR
2301084,SVR
2301085,SVR
2301086,SVR
2301087,SVR
2301088,SVR
2301089,SVR
2301090,SVR
2301091,SVR
2301092,SVR
2301093,SVR
2301094,SVR
2301095,SVR
2301096,SVR
2301097,SVR
2301098,SVR
2301099,SVR
2301100,SVR
2301101,SVR
2301102,SVR
2301103,SVR
2301104,SVR
2301105,SVR
2301106,SVR
2301107,SVR
2301108,SVR
2301109,SVR
2301110,SVR
2301111,SVR
2301112,SVR
2301113,SVR
2301114,SVR
2301115,SVR
2301116,SVR
2301117,SVR
2301118,SVR
2301119,SVR
2301120,SVR
2301121,SVR
2301122,SVR
2301123,SVR
2301124,SVR
2301125,SVR
2301126,SVR
2301127,SVR
2301128,SVR
2301129,SVR
2301130,SVR
2301131,SVR
2301132,SVR
2301133,SVR
2301134,SVR
2301135,SVR
2301136,SVR
2301137,SVR
2301138,SVR
2301139,SVR
2301140,SVR
2301141,SVR
2301142,SVR
2301143,SVR
2301144,SVR
2301145,SVR
2301146,SVR
2301147,SVR
2301148,SVR
2301149,SVR
2301150,SVR
2301151,SVR
2301152,SVR
2301153,SVR
2301154,SVR
2301155,SVR
2301156,SVR
2301157,SVR
2301158,SVR
2301159,SVR
2301160,SVR
2301161,SVR
2301162,SVR
2301163,SVR
2301164,SVR
2301165,SVR
2301166,SVR
2301167,SVR
2301168,SVR
2301169,SVR
2301170,SVR
2301171,SVR
2301172,SVR
2301173,SVR
2301174,SVR
2301175,SVR
2301176,SVR
2301177,SVR
2301178,SVR
2301179,SVR
2301180,SVR
2301181,SVR
2301182,SVR
2301183,SVR
2301184,SVR
2301185,SVR
2301186,SVR
2301187,SVR
2301188,SVR
2301189,SVR
2301190,SVR
2301191,SVR
2301192,SVR
2301193,SVR
2301194,SVR
2301195,SVR
2301196,SVR
2301197,SVR
2301198,SVR
2301199,SVR
2301200,SVR
2301201,SVR
2301202,SVR
2301203,SVR
2301204,SVR
2301205,SVR
2301206,SVR
2301207,SVR
2301208,SVR
2301209,SVR
2301210,SVR
2301211,SVR
2301212,SVR
2301213,SVR
2301214,SVR
2301215,SVR
2301216,SVR
2301217,SVR
2301218,SVR
2301219,SVR
2301220,SVR
2301221,SVR
2301222,SVR
2301223,SVR
2301224,SVR
2301225,SVR
2301226,SVR
2301227,SVR
2301228,SVR
2301229,SVR
2301230,SVR
2301231,SVR
2301232,SVR
2301233,SVR
2301234,SVR
2301235,SVR
2301236,SVR
2301237,SVR
2301238,SVR
2301239,SVR
2301240,SVR
2301241,SVR
2301242,SVR
2301243,SVR
2301244,SVR
2301245,SVR
2301246,SVR
2301247,SVR
2301248,SVR
2301249,SVR
2301250,SVR
2301251,SVR
2301252,SVR
2301253,SVR
2301254,SVR
2301255,SVR
2301256,SVR
2301257,SVR
2301258,SVR
2301259,SVR
2301260,SVR
2301261,SVR
2301262,SVR
2301263,SVR
2301264,SVR
2301265,SVR
2301266,SVR
2301267,SVR
2301268,SVR
2301269,SVR
2301270,SVR
2301271,SVR
2301272,SVR
2301273,SVR
2301274,SVR
2301275,SVR
2301276,SVR
2301277,SVR
2301278,SVR
2301279,SVR
2301280,SVR
2301281,SVR
2301282,SVR
2301283,SVR
2301284,SVR
2301285,SVR
2301286,SVR
2301287,SVR
2301288,SVR
2301289,SVR
2301290,SVR
2301291,SVR
2301292,SVR
2301293,SVR
2301294,SVR
2301295,SVR
2301296,SVR
2301297,SVR
2301298,SVR
2301299,SVR
2301300,SVR
2301301,SVR
2301302,SVR
2301303,SVR
2301304,SVR
2301305,SVR
2301306,SVR
2301307,SVR
2301308,SVR
2301309,SVR
2301310,SVR
2301311,SVR
2301312,SVR
2301313,SVR
2301314,SVR
2301315,SVR
2301316,SVR
2301317,SVR
2301318,SVR
2301319,SVR
2301320,SVR
2301321,SVR
2301322,SVR
2301323,SVR
2301324,SVR
2301325,SVR
2301326,SVR
2301327,SVR
2301328,SVR
2301329,SVR
2301330,SVR
2301331,SVR
2301332,SVR
2301333,SVR
2301334,SVR
2301335,SVR
2301336,SVR
2301337,SVR
2301338,SVR
2301339,SVR
2301340,SVR
2301341,SVR
2301342,SVR
2301343,SVR
2301344,SVR
2301345,SVR
2301346,SVR
2301347,SVR
2301348,SVR
2301349,SVR
2301350,SVR
2301351,SVR
2301352,SVR
2301353,SVR
2301354,SVR
2301355,SVR
2301356,SVR
2301357,SVR
2301358,SVR
2301359,SVR
2301360,SVR
2301361,SVR
2301362,SVR
2301363,SVR
2301364,SVR
2301365,SVR
2301366,SVR
2301367,SVR
2301368,SVR
2301369,SVR
2301370,SVR
2301371,SVR
2301372,SVR
2301373,SVR
2301374,SVR
2301375,SVR
2301376,SVR
2301377,SVR
2301378,SVR
2301379,SVR
2301380,SVR
2301381,SVR
2301382,SVR
2301383,SVR
2301384,SVR
2301385,SVR
2301386,SVR
2301387,SVR
2301388,SVR
2301389,SVR
2301390,SVR
2301391,SVR
2301392,SVR
2301393,SVR
2301394,SVR
2301395,SVR
2301396,SVR
2301397,SVR
2301398,SVR
2301399,SVR
2301400,SVR
2301401,SVR
2301402,SVR
2301403,SVR
2301404,SVR
2301405,SVR
2301406,SVR
2301407,SVR
2301408,SVR
2301409,SVR
2301410,SVR
2301411,SVR
2301412,SVR
2301413,SVR
2301414,SVR
2301415,SVR
2301416,SVR
2301417,SVR
2301418,SVR
2301419,SVR
2301420,SVR
2301421,SVR
2301422,SVR
2301423,SVR
2301424,SVR
2301425,SVR
2301426,SVR
2301427,SVR
2301428,SVR
2301429,SVR
2301430,SVR
2301431,SVR
2301432,SVR
2301433,SVR
2301434,SVR
2301435,SVR
2301436,SVR
2301437,SVR
2301438,SVR
2301439,SVR
2301440,SVR
2301441,SVR
2301442,SVR
2301443,SVR
2301444,SVR
2301445,SVR
2301446,SVR
2301447,SVR
2301448,SVR
2301449,SVR
2301450,SVR
2301451,SVR
2301452,SVR
2301453,SVR
2301454,SVR
2301455,SVR
2301456,SVR
2301457,SVR
2301458,SVR
2301459,SVR
2301460,SVR
2301461,SVR
2301462,SVR
2301463,SVR
2301464,SVR
2301465,SVR
2301466,SVR
2301467,SVR
2301468,SVR
2301469,SVR
2301470,SVR
2301471,SVR
2301472,SVR
2301473,SVR
2301474,SVR
2301475,SVR
2301476,SVR
2301477,SVR
2301478,SVR
2301479,SVR
2301480,SVR
2301481,SVR
2301482,SVR
2301483,SVR
2301484,SVR
2301485,SVR
2301486,SVR
2301487,SVR
2301488,SVR
2301489,SVR
2301490,SVR
2301491,SVR
2301492,SVR
2301493,SVR
2301494,SVR
2301495,SVR
2301496,SVR
2301497,SVR
2301498,SVR
2301499,SVR
2301500,SVR
2301501,SVR
2301502,SVR
2301503,SVR
2301504,SVR
2301505,SVR
2301506,SVR
2301507,SVR
2301508,SVR
2301509,SVR
2301510,SVR
2301511,SVR
2301512,SVR
2301513,SVR
2301514,SVR
2301515,SVR
2301516,SVR
2301517,SVR
2301518,SVR
2301519,SVR
2301520,SVR
2301521,SVR
2301522,SVR
2301523,SVR
2301524,SVR
2301525,SVR
2301526,SVR
2301527,SVR
2301528,SVR
2301529,SVR
2301530,SVR
2301531,SVR
2301532,SVR
2301533,SVR
2301534,SVR
2301535,SVR
2301536,SVR
2301537,SVR
2301538,SVR
2301539,SVR
2301540,SVR
2301541,SVR
2301542,SVR
2301543,SVR
2301544,SVR
2301545,SVR
2301546,SVR
2301547,SVR
2301548,SVR
2301549,SVR
2301550,SVR
2301551,SVR
2301552,SVR
2301553,SVR
2301554,SVR
2301555,SVR
2301556,SVR
2301557,SVR
2301558,SVR
2301559,SVR
2301560,SVR
2301561,SVR
2301562,SVR
2301563,SVR
2301564,SVR
2301565,SVR
2301566,SVR
2301567,SVR
2301568,SVR
2301569,SVR
2301570,SVR
2301571,SVR
2301572,SVR
2301573,SVR
2301574,SVR
2301575,SVR
2301576,SVR
2301577,SVR
2301578,SVR
2301579,SVR
2301580,SVR
2301581,SVR
2301582,SVR
2301583,SVR
2301584,SVR
2301585,SVR
2301586,SVR
2301587,SVR
2301588,SVR
2301589,SVR
2301590,SVR
2301591,SVR
2301592,SVR
2301593,SVR
2301594,SVR
2301595,SVR
2301596,SVR
2301597,SVR
2301598,SVR
2301599,SVR
2301600,SVR
2301601,SVR
2301602,SVR
2301603,SVR
2301604,SVR
2301605,SVR
2301606,SVR
2301607,SVR
2301608,SVR
2301609,SVR
2301610,SVR
2301611,SVR
2301612,SVR
2301613,SVR
2301614,SVR
2301615,SVR
2301616,SVR
2301617,SVR
2301618,SVR
2301619,SVR
2301620,SVR
2301621,SVR
2301622,SVR
2301623,SVR
2301624,SVR
2301625,SVR
2301626,SVR
2301627,SVR
2301628,SVR
2301629,SVR
2301630,SVR
2301631,SVR
2301632,SVR
2301633,SVR
2301634,SVR
2301635,SVR
2301636,SVR
2301637,SVR
2301638,SVR
2301639,SVR
2301640,SVR
2301641,SVR
2301642,SVR
2301643,SVR
2301644,SVR
2301645,SVR
2301646,SVR
2301647,SVR
2301648,SVR
2301649,SVR
2301650,SVR
2301651,SVR
2301652,SVR
2301653,SVR
2301654,SVR
2301655,SVR
2301656,SVR
2301657,SVR
2301658,SVR
2301659,SVR
2301660,SVR
2301661,SVR
2301662,SVR
2301663,SVR
2301664,SVR
2301665,SVR
2301666,SVR
2301667,SVR
2301668,SVR
2301669,SVR
2301670,SVR
2301671,SVR
2301672,SVR
2301673,SVR
2301674,SVR
2301675,SVR
2301676,SVR
2301677,SVR
2301678,SVR
2301679,SVR
2301680,SVR
2301681,SVR
2301682,SVR
2301683,SVR
2301684,SVR
2301685,SVR
2301686,SVR
2301687,SVR
2301688,SVR
2301689,SVR
2301690,SVR
2301691,SVR
2301692,SVR
2301693,SVR
2301694,SVR
2301695,SVR
2301696,SVR
2301697,SVR
2301698,SVR
2301699,SVR
2301700,SVR
2301701,SVR
2301702,SVR
2301703,SVR
2301704,SVR
2301705,SVR
2301706,SVR
2301707,SVR
2301708,SVR
2301709,SVR
2301710,SVR
2301711,SVR
2301712,SVR
2301713,SVR
2301714,SVR
2301715,SVR
2301716,SVR
2301717,SVR
2301718,SVR
2301719,SVR
2301720,SVR
2301721,SVR
2301722,SVR
2301723,SVR
2301724,SVR
2301725,SVR
2301726,SVR
2301727,SVR
2301728,SVR
2301729,SVR
2301730,SVR
2301731,SVR
2301732,SVR
2301733,SVR
2301734,SVR
2301735,SVR
2301736,SVR
2301737,SVR
2301738,SVR
2301739,SVR
2301740,SVR
2301741,SVR
2301742,SVR
2301743,SVR
2301744,SVR
2301745,SVR
2301746,SVR
2301747,SVR
